EnergyDCTDelta,EnergyIDCTDelta,EnergyFFTDelta,EnergyIFFTDelta,EnergyDWTcADelta,EnergyDWTcDDelta,EnergySTFTDelta,EnergyWVDDelta,EnergyDCTTheta,EnergyIDCTTheta,EnergyFFTTheta,EnergyIFFTTheta,EnergyDWTcATheta,EnergyDWTcDTheta,EnergySTFTTheta,EnergyWVDTheta,EnergyDCTAlphaLow,EnergyIDCTAlphaLow,EnergyFFTAlphaLow,EnergyIFFTAlphaLow,EnergyDWTcAAlphaLow,EnergyDWTcDAlphaLow,EnergySTFTAlphaLow,EnergyWVDAlphaLow,EnergyDCTAlphaHigh,EnergyIDCTAlphaHigh,EnergyFFTAlphaHigh,EnergyIFFTAlphaHigh,EnergyDWTcAAlphaHigh,EnergyDWTcDAlphaHigh,EnergySTFTAlphaHigh,EnergyWVDAlphaHigh,EnergyDCTBetaLow,EnergyIDCTBetaLow,EnergyFFTBetaLow,EnergyIFFTBetaLow,EnergyDWTcABetaLow,EnergyDWTcDBetaLow,EnergySTFTBetaLow,EnergyWVDBetaLow,EnergyDCTBetaHigh,EnergyIDCTBetaHigh,EnergyFFTBetaHigh,EnergyIFFTBetaHigh,EnergyDWTcABetaHigh,EnergyDWTcDBetaHigh,EnergySTFTBetaHigh,EnergyWVDBetaHigh,EnergyDCTGammaLow,EnergyIDCTGammaLow,EnergyFFTGammaLow,EnergyIFFTGammaLow,EnergyDWTcAGammaLow,EnergyDWTcDGammaLow,EnergySTFTGammaLow,EnergyWVDGammaLow,EnergyDCTGammaMid,EnergyIDCTGammaMid,EnergyFFTGammaMid,EnergyIFFTGammaMid,EnergyDWTcAGammaMid,EnergyDWTcDGammaMid,EnergySTFTGammaMid,EnergyWVDGammaMid,Level
3.52E+17,3.00E+17,1.50E+17,4.31E+13,1.57E+15,9.74E+14,2.457627119,7.49E+32,4.81E+17,3.81E+17,1.99E+17,5.71E+13,2.53E+15,8.40E+14,2.457627119,9.92E+32,2.19E+17,1.82E+17,9.94E+16,2.86E+13,8.43E+14,8.41E+14,2.457627119,4.56E+32,2.19E+17,1.99E+17,9.93E+16,2.85E+13,1.12E+15,5.60E+14,2.457627119,4.53E+32,3.38E+16,3.32E+16,1.66E+16,4.76E+12,1.41E+14,1.40E+14,2.457627119,6.99E+31,2.60E+17,2.32E+17,1.16E+17,3.33E+13,9.83E+14,9.80E+14,2.457627119,5.43E+32,3.88E+17,3.31E+17,1.66E+17,4.76E+13,2.11E+15,9.81E+14,2.457627119,8.09E+32,1.20E+12,7.52E+11,3.76E+11,107955523.1,5727730296,778839936,2.457627119,2.38E+21,2
3.14E+17,2.67E+17,1.34E+17,3.84E+13,1.43E+15,8.33E+14,2.457627119,6.26E+32,6.77E+17,5.30E+17,2.65E+17,7.61E+13,2.96E+15,1.81E+15,2.457627119,1.42E+33,1.80E+17,1.66E+17,8.29E+16,2.38E+13,7.03E+14,7.02E+14,2.457627119,3.73E+32,6.86E+16,6.62E+16,3.31E+16,9.52E+12,2.81E+14,2.80E+14,2.457627119,1.42E+32,6.85E+16,6.62E+16,3.31E+16,9.51E+12,2.81E+14,2.80E+14,2.457627119,1.49E+32,3.37E+16,3.31E+16,1.65E+16,4.75E+12,1.40E+14,1.40E+14,2.457627119,7.19E+31,3.01E+17,2.48E+17,1.32E+17,3.81E+13,1.13E+15,1.12E+15,2.457627119,6.30E+32,1.19E+12,7.27E+11,3.88E+11,111514558.4,5334189595,1255192909,2.457627119,2.97E+21,2
2.67E+17,2.33E+17,1.16E+17,3.35E+13,1.31E+15,6.68E+14,2.457627119,5.41E+32,7.28E+17,5.64E+17,2.82E+17,8.09E+13,2.67E+15,2.10E+15,2.457627119,1.54E+33,3.44E+17,2.98E+17,1.49E+17,4.28E+13,1.55E+15,9.80E+14,2.457627119,7.13E+32,6.86E+16,6.63E+16,3.31E+16,9.52E+12,2.81E+14,2.80E+14,2.457627119,1.49E+32,1.05E+17,9.94E+16,4.97E+16,1.43E+13,4.22E+14,4.21E+14,2.457627119,2.16E+32,1.42E+17,1.32E+17,6.62E+16,1.90E+13,8.42E+14,2.80E+14,2.457627119,2.93E+32,1.80E+17,1.66E+17,8.28E+16,2.38E+13,9.84E+14,4.20E+14,2.457627119,3.72E+32,3.37E+16,3.31E+16,1.66E+16,4.75E+12,1.40E+14,1.40E+14,2.457627119,6.96E+31,2
3.51E+17,2.99E+17,1.50E+17,4.30E+13,1.30E+15,1.23E+15,2.457627119,7.20E+32,1.81E+17,1.66E+17,8.29E+16,2.38E+13,1.40E+15,2.80E+14,2.457627119,3.72E+32,1.80E+17,1.66E+17,8.28E+16,2.38E+13,7.04E+14,7.00E+14,2.457627119,3.72E+32,3.37E+16,3.31E+16,1.66E+16,4.76E+12,1.41E+14,1.40E+14,2.457627119,7.21E+31,1.04E+17,9.93E+16,4.96E+16,1.43E+13,7.01E+14,1.40E+14,2.457627119,2.18E+32,2.19E+17,1.99E+17,9.93E+16,2.85E+13,1.40E+15,2.80E+14,2.457627119,4.60E+32,3.88E+17,3.31E+17,1.66E+17,4.75E+13,1.97E+15,8.40E+14,2.457627119,8.08E+32,6.95E+11,4.39E+11,2.19E+11,63023139.31,3103810320,648067420,2.457627119,1.18E+21,2
3.04E+17,2.62E+17,1.31E+17,3.89E+13,1.15E+15,1.10E+15,2.543103448,6.05E+32,3.84E+17,3.26E+17,1.63E+17,4.84E+13,1.69E+15,1.12E+15,2.543103448,7.77E+32,2.16E+17,1.95E+17,9.77E+16,2.91E+13,1.13E+15,5.60E+14,2.543103448,4.44E+32,1.03E+17,9.77E+16,4.89E+16,1.45E+13,4.23E+14,4.20E+14,2.543103448,2.10E+32,1.03E+17,9.77E+16,4.89E+16,1.45E+13,4.23E+14,4.20E+14,2.543103448,2.19E+32,1.03E+17,9.77E+16,4.88E+16,1.45E+13,4.22E+14,4.20E+14,2.543103448,2.19E+32,1.39E+17,1.30E+17,6.51E+16,1.93E+13,5.62E+14,5.61E+14,2.543103448,2.83E+32,3.32E+16,3.26E+16,1.63E+16,4.84E+12,1.44E+14,1.37E+14,2.543103448,6.85E+31,2
7.63E+16,6.96E+16,3.48E+16,1.00E+13,3.13E+14,2.83E+14,2.457627119,1.43E+32,3.94E+17,3.32E+17,1.66E+17,4.77E+13,1.72E+15,1.09E+15,2.457627119,8.11E+32,1.05E+17,9.94E+16,4.97E+16,1.43E+13,4.25E+14,4.17E+14,2.457627119,2.23E+32,2.21E+17,1.99E+17,9.96E+16,2.86E+13,8.52E+14,8.36E+14,2.457627119,4.57E+32,7.03E+16,6.70E+16,3.35E+16,9.63E+12,2.85E+14,2.83E+14,2.457627119,1.45E+32,2.63E+17,2.32E+17,1.16E+17,3.34E+13,1.02E+15,9.51E+14,2.457627119,5.60E+32,3.04E+17,2.65E+17,1.33E+17,3.81E+13,1.42E+15,8.24E+14,2.457627119,6.23E+32,1.06E+17,9.98E+16,4.99E+16,1.43E+13,7.04E+14,1.41E+14,2.457627119,2.17E+32,2
2.05E+17,1.73E+17,8.65E+16,2.48E+13,7.69E+14,6.97E+14,2.457627119,3.83E+32,2.65E+17,2.33E+17,1.16E+17,3.34E+13,1.28E+15,6.88E+14,2.457627119,5.38E+32,6.24E+17,4.97E+17,2.49E+17,7.14E+13,2.39E+15,1.82E+15,2.457627119,1.34E+33,2.60E+17,2.32E+17,1.16E+17,3.33E+13,1.27E+15,6.97E+14,2.457627119,5.37E+32,1.80E+17,1.66E+17,8.28E+16,2.38E+13,9.83E+14,4.21E+14,2.457627119,3.74E+32,5.75E+17,4.64E+17,2.32E+17,6.66E+13,2.95E+15,1.26E+15,2.457627119,1.19E+33,4.80E+17,3.98E+17,1.99E+17,5.71E+13,2.25E+15,1.12E+15,2.457627119,9.92E+32,4.33E+17,3.64E+17,1.82E+17,5.23E+13,2.11E+15,9.81E+14,2.457627119,8.95E+32,2
8.79E+16,7.47E+16,3.73E+16,1.07E+13,3.62E+14,2.71E+14,2.457627119,1.43E+32,3.09E+17,2.66E+17,1.33E+17,3.82E+13,1.44E+15,8.18E+14,2.457627119,6.25E+32,3.02E+17,2.65E+17,1.33E+17,3.81E+13,1.13E+15,1.12E+15,2.457627119,6.47E+32,5.27E+17,4.31E+17,2.16E+17,6.19E+13,2.11E+15,1.54E+15,2.457627119,1.09E+33,3.44E+17,2.98E+17,1.49E+17,4.28E+13,1.54E+15,9.81E+14,2.457627119,7.18E+32,9.44E+17,6.96E+17,3.48E+17,9.99E+13,4.07E+15,1.82E+15,2.457627119,1.95E+33,1.00E+18,7.29E+17,3.65E+17,1.05E+14,3.94E+15,2.24E+15,2.457627119,2.08E+33,4.79E+17,3.98E+17,1.99E+17,5.71E+13,1.69E+15,1.68E+15,2.457627119,1.07E+33,2
8.55E+16,7.32E+16,3.66E+16,1.05E+13,3.62E+14,2.59E+14,2.457627119,1.43E+32,5.32E+17,4.31E+17,2.15E+17,6.19E+13,2.13E+15,1.52E+15,2.457627119,1.10E+33,6.25E+17,4.97E+17,2.49E+17,7.14E+13,2.54E+15,1.95E+15,2.457627119,1.33E+33,5.26E+17,4.31E+17,2.15E+17,6.18E+13,2.11E+15,1.54E+15,2.457627119,1.10E+33,1.05E+17,9.94E+16,4.97E+16,1.43E+13,4.21E+14,4.21E+14,2.457627119,2.30E+32,7.27E+17,5.63E+17,2.82E+17,8.09E+13,2.95E+15,1.82E+15,2.457627119,1.57E+33,4.79E+17,3.98E+17,1.99E+17,5.71E+13,1.69E+15,1.68E+15,2.457627119,9.93E+32,1.42E+17,1.32E+17,6.62E+16,1.90E+13,5.62E+14,5.61E+14,2.457627119,2.93E+32,2
1.16E+16,7.18E+15,3.59E+15,1.03E+12,4.90E+13,1.32E+13,2.457627119,2.12E+29,5.34E+17,4.31E+17,2.16E+17,6.20E+13,2.70E+15,9.56E+14,2.457627119,1.09E+33,4.80E+17,3.98E+17,1.99E+17,5.71E+13,2.25E+15,1.12E+15,2.457627119,1.02E+33,2.60E+17,2.32E+17,1.16E+17,3.33E+13,1.68E+15,5.60E+14,2.457627119,5.39E+32,2.60E+17,2.32E+17,1.16E+17,3.33E+13,1.40E+15,8.41E+14,2.457627119,5.51E+32,3.45E+17,2.98E+17,1.49E+17,4.28E+13,1.55E+15,9.79E+14,2.457627119,7.12E+32,5.27E+17,4.31E+17,2.15E+17,6.19E+13,2.67E+15,9.78E+14,2.457627119,1.10E+33,3.37E+16,3.31E+16,1.65E+16,4.75E+12,1.40E+14,1.40E+14,2.457627119,6.96E+31,2
7.68E+15,5.07E+15,2.53E+15,7.28E+11,3.47E+13,9.36E+12,2.457627119,1.43E+29,5.80E+17,4.64E+17,2.32E+17,6.67E+13,2.28E+15,1.66E+15,2.457627119,1.24E+33,1.42E+17,1.33E+17,6.63E+16,1.91E+13,5.63E+14,5.62E+14,2.457627119,3.17E+32,3.01E+17,2.65E+17,1.33E+17,3.81E+13,1.83E+15,7.02E+14,2.457627119,6.23E+32,2.60E+17,2.32E+17,1.16E+17,3.33E+13,1.41E+15,8.42E+14,2.457627119,5.38E+32,3.88E+17,3.31E+17,1.66E+17,4.76E+13,1.69E+15,1.12E+15,2.457627119,8.02E+32,6.75E+17,5.30E+17,2.65E+17,7.62E+13,3.23E+15,1.54E+15,2.457627119,1.43E+33,1.05E+17,9.95E+16,4.97E+16,1.43E+13,4.22E+14,4.21E+14,2.457627119,2.17E+32,2
2.13E+17,1.75E+17,8.76E+16,2.52E+13,1.09E+15,3.96E+14,2.457627119,3.76E+32,3.11E+17,2.66E+17,1.33E+17,3.83E+13,1.16E+15,1.10E+15,2.457627119,6.48E+32,3.02E+17,2.65E+17,1.33E+17,3.81E+13,1.41E+15,8.42E+14,2.457627119,6.47E+32,3.88E+17,3.31E+17,1.66E+17,4.76E+13,1.41E+15,1.40E+15,2.457627119,8.02E+32,3.01E+17,2.65E+17,1.33E+17,3.81E+13,1.41E+15,8.40E+14,2.457627119,6.30E+32,3.45E+17,2.98E+17,1.49E+17,4.29E+13,1.55E+15,9.81E+14,2.457627119,7.27E+32,6.25E+17,4.97E+17,2.49E+17,7.14E+13,3.23E+15,9.80E+14,2.457627119,1.30E+33,2.19E+17,1.99E+17,9.93E+16,2.85E+13,1.12E+15,5.60E+14,2.457627119,4.53E+32,2
8.09E+16,7.11E+16,3.55E+16,1.02E+13,3.25E+14,2.77E+14,2.457627119,1.45E+32,3.06E+17,2.49E+17,1.33E+17,3.82E+13,1.42E+15,8.33E+14,2.457627119,6.47E+32,4.79E+17,3.98E+17,1.99E+17,5.71E+13,1.97E+15,1.40E+15,2.457627119,1.03E+33,2.60E+17,2.32E+17,1.16E+17,3.33E+13,1.54E+15,4.21E+14,2.457627119,5.37E+32,1.80E+17,1.66E+17,8.28E+16,2.38E+13,7.03E+14,7.00E+14,2.457627119,3.74E+32,3.02E+17,2.65E+17,1.33E+17,3.81E+13,1.55E+15,9.80E+14,2.457627119,6.37E+32,4.80E+17,3.98E+17,1.99E+17,5.71E+13,2.25E+15,1.12E+15,2.457627119,9.92E+32,1.05E+17,9.94E+16,4.97E+16,1.43E+13,7.02E+14,1.40E+14,2.457627119,2.19E+32,2
5.31E+16,4.25E+16,2.13E+16,6.12E+12,2.10E+14,1.51E+14,2.457627119,7.08E+31,3.08E+17,2.66E+17,1.33E+17,3.82E+13,1.15E+15,1.10E+15,2.457627119,6.74E+32,2.60E+17,2.32E+17,1.16E+17,3.33E+13,9.90E+14,9.76E+14,2.457627119,5.38E+32,4.79E+17,3.98E+17,1.99E+17,5.71E+13,2.39E+15,1.26E+15,2.457627119,9.98E+32,2.19E+17,1.99E+17,9.93E+16,2.85E+13,1.54E+15,4.21E+14,2.457627119,4.60E+32,4.79E+17,3.98E+17,1.99E+17,5.71E+13,2.67E+15,9.82E+14,2.457627119,9.92E+32,4.80E+17,3.98E+17,1.99E+17,5.71E+13,1.97E+15,1.40E+15,2.457627119,9.94E+32,1.80E+17,1.66E+17,8.29E+16,2.38E+13,7.03E+14,7.02E+14,2.457627119,3.96E+32,2
2.01E+17,1.72E+17,8.59E+16,2.47E+13,1.07E+15,3.88E+14,2.457627119,3.77E+32,4.84E+17,3.98E+17,1.99E+17,5.71E+13,2.14E+15,1.52E+15,2.457627119,1.03E+33,4.33E+17,3.64E+17,1.82E+17,5.23E+13,2.11E+15,9.80E+14,2.457627119,9.29E+32,1.42E+17,1.33E+17,6.63E+16,1.90E+13,5.62E+14,5.61E+14,2.457627119,2.93E+32,2.19E+17,1.99E+17,9.94E+16,2.86E+13,1.12E+15,5.61E+14,2.457627119,4.56E+32,6.24E+17,4.97E+17,2.49E+17,7.14E+13,2.39E+15,1.82E+15,2.457627119,1.29E+33,5.27E+17,4.31E+17,2.15E+17,6.19E+13,2.11E+15,1.54E+15,2.457627119,1.09E+33,2.19E+17,1.99E+17,9.94E+16,2.86E+13,8.43E+14,8.41E+14,2.457627119,4.56E+32,2
2.05E+17,1.73E+17,8.67E+16,2.49E+13,8.09E+14,6.60E+14,2.457627119,3.75E+32,2.25E+17,2.00E+17,9.99E+16,2.87E+13,1.55E+15,4.19E+14,2.457627119,4.78E+32,2.60E+17,2.32E+17,1.16E+17,3.33E+13,1.26E+15,7.01E+14,2.457627119,5.38E+32,4.79E+17,3.98E+17,1.99E+17,5.71E+13,1.97E+15,1.40E+15,2.457627119,9.91E+32,1.04E+17,9.93E+16,4.97E+16,1.43E+13,4.21E+14,4.20E+14,2.457627119,2.16E+32,6.24E+17,4.97E+17,2.48E+17,7.14E+13,2.67E+15,1.54E+15,2.457627119,1.33E+33,3.89E+17,3.32E+17,1.66E+17,4.76E+13,1.69E+15,1.12E+15,2.457627119,8.10E+32,1.80E+17,1.66E+17,8.28E+16,2.38E+13,7.02E+14,7.00E+14,2.457627119,3.74E+32,2
4.86E+16,4.06E+16,2.03E+16,5.83E+12,2.10E+14,1.35E+14,2.457627119,7.26E+31,1.82E+17,1.66E+17,8.30E+16,2.38E+13,7.23E+14,6.83E+14,2.457627119,3.75E+32,5.27E+17,4.31E+17,2.15E+17,6.19E+13,1.83E+15,1.82E+15,2.457627119,1.09E+33,3.44E+17,2.98E+17,1.49E+17,4.28E+13,1.27E+15,1.26E+15,2.457627119,7.19E+32,3.38E+16,3.32E+16,1.66E+16,4.77E+12,1.41E+14,1.41E+14,2.457627119,7.01E+31,5.27E+17,4.31E+17,2.16E+17,6.19E+13,2.67E+15,9.81E+14,2.457627119,1.09E+33,3.89E+17,3.32E+17,1.66E+17,4.76E+13,1.97E+15,8.40E+14,2.457627119,8.11E+32,1.05E+17,9.94E+16,4.97E+16,1.43E+13,4.22E+14,4.21E+14,2.457627119,2.18E+32,2
1.29E+17,1.08E+17,5.42E+16,1.56E+13,5.34E+14,3.84E+14,2.457627119,2.21E+32,1.84E+17,1.66E+17,8.32E+16,2.39E+13,9.93E+14,4.18E+14,2.457627119,3.73E+32,4.34E+17,3.65E+17,1.82E+17,5.24E+13,1.84E+15,1.25E+15,2.457627119,9.10E+32,4.33E+17,3.64E+17,1.82E+17,5.23E+13,1.83E+15,1.26E+15,2.457627119,8.97E+32,2.61E+17,2.32E+17,1.16E+17,3.34E+13,1.27E+15,7.02E+14,2.457627119,5.37E+32,6.75E+17,5.30E+17,2.65E+17,7.62E+13,2.53E+15,1.96E+15,2.457627119,1.40E+33,6.76E+17,5.31E+17,2.65E+17,7.62E+13,2.81E+15,1.68E+15,2.457627119,1.41E+33,2.19E+17,1.99E+17,9.94E+16,2.85E+13,8.44E+14,8.40E+14,2.457627119,4.60E+32,2
2.87E+17,2.38E+17,1.19E+17,3.42E+13,1.38E+15,6.46E+14,2.457627119,5.43E+32,3.93E+17,3.32E+17,1.66E+17,4.76E+13,2.12E+15,9.69E+14,2.457627119,8.03E+32,3.44E+17,2.98E+17,1.49E+17,4.28E+13,1.55E+15,9.81E+14,2.457627119,7.35E+32,2.60E+17,2.32E+17,1.16E+17,3.33E+13,9.86E+14,9.80E+14,2.457627119,5.45E+32,3.01E+17,2.65E+17,1.33E+17,3.81E+13,1.83E+15,7.01E+14,2.457627119,6.26E+32,8.33E+17,6.30E+17,3.15E+17,9.04E+13,3.80E+15,1.54E+15,2.457627119,1.72E+33,5.75E+17,4.64E+17,2.32E+17,6.66E+13,2.67E+15,1.54E+15,2.457627119,1.19E+33,1.42E+17,1.33E+17,6.63E+16,1.90E+13,5.63E+14,5.61E+14,2.457627119,2.93E+32,2
1.96E+17,1.70E+17,8.49E+16,2.44E+13,7.84E+14,6.55E+14,2.457627119,3.74E+32,5.30E+17,4.31E+17,2.15E+17,6.19E+13,2.40E+15,1.25E+15,2.457627119,1.09E+33,2.60E+17,2.15E+17,1.16E+17,3.33E+13,1.26E+15,7.02E+14,2.457627119,5.51E+32,2.60E+17,2.32E+17,1.16E+17,3.33E+13,9.84E+14,9.81E+14,2.457627119,5.39E+32,2.19E+17,1.99E+17,9.93E+16,2.85E+13,8.42E+14,8.41E+14,2.457627119,4.76E+32,3.88E+17,3.31E+17,1.66E+17,4.76E+13,1.41E+15,1.40E+15,2.457627119,8.03E+32,3.44E+17,2.98E+17,1.49E+17,4.28E+13,1.27E+15,1.26E+15,2.457627119,7.26E+32,1.04E+17,9.93E+16,4.97E+16,1.43E+13,4.21E+14,4.20E+14,2.457627119,2.18E+32,2
1.17E+17,1.04E+17,5.20E+16,1.49E+13,4.74E+14,4.07E+14,2.457627119,2.20E+32,3.91E+17,3.32E+17,1.66E+17,4.76E+13,1.43E+15,1.38E+15,2.457627119,8.26E+32,2.60E+17,2.32E+17,1.16E+17,3.33E+13,1.26E+15,7.01E+14,2.457627119,5.40E+32,6.87E+16,6.63E+16,3.32E+16,9.53E+12,2.81E+14,2.81E+14,2.457627119,1.42E+32,6.85E+16,6.62E+16,3.31E+16,9.51E+12,2.81E+14,2.80E+14,2.457627119,1.49E+32,3.44E+17,2.98E+17,1.49E+17,4.28E+13,1.55E+15,9.80E+14,2.457627119,7.11E+32,7.27E+17,5.64E+17,2.82E+17,8.09E+13,3.66E+15,1.40E+15,2.457627119,1.51E+33,1.80E+17,1.66E+17,8.28E+16,2.38E+13,7.03E+14,7.01E+14,2.457627119,3.74E+32,2
4.73E+16,4.08E+16,2.04E+16,5.86E+12,1.99E+14,1.47E+14,2.457627119,7.30E+31,5.35E+17,4.31E+17,2.16E+17,6.19E+13,2.15E+15,1.51E+15,2.457627119,1.09E+33,3.02E+17,2.65E+17,1.33E+17,3.81E+13,1.13E+15,1.12E+15,2.457627119,6.24E+32,2.60E+17,2.32E+17,1.16E+17,3.33E+13,1.41E+15,8.37E+14,2.457627119,5.40E+32,2.60E+17,2.32E+17,1.16E+17,3.33E+13,9.85E+14,9.81E+14,2.457627119,5.44E+32,6.75E+17,5.30E+17,2.65E+17,7.62E+13,2.53E+15,1.96E+15,2.457627119,1.40E+33,4.33E+17,3.64E+17,1.82E+17,5.24E+13,2.11E+15,9.80E+14,2.457627119,9.02E+32,1.80E+17,1.66E+17,8.28E+16,2.38E+13,7.02E+14,7.01E+14,2.457627119,3.72E+32,2
4.12E+16,2.02E+16,1.80E+16,5.74E+12,2.03E+14,1.19E+14,2.459821429,6.48E+31,1.75E+17,1.58E+17,7.89E+16,2.52E+13,7.07E+14,7.02E+14,2.459821429,3.38E+32,1.35E+17,1.26E+17,6.29E+16,2.01E+13,5.64E+14,5.60E+14,2.459821429,2.65E+32,3.71E+17,3.15E+17,1.57E+17,5.02E+13,1.69E+15,1.12E+15,2.459821429,7.29E+32,5.04E+17,4.09E+17,2.05E+17,6.52E+13,2.11E+15,1.54E+15,2.459821429,9.92E+32,5.99E+17,4.72E+17,2.36E+17,7.52E+13,2.11E+15,2.10E+15,2.459821429,1.18E+33,3.71E+17,3.15E+17,1.57E+17,5.01E+13,1.41E+15,1.40E+15,2.459821429,7.33E+32,1.35E+17,1.26E+17,6.29E+16,2.00E+13,5.62E+14,5.61E+14,2.459821429,2.82E+32,2
1.99E+17,1.71E+17,8.54E+16,2.45E+13,8.15E+14,6.32E+14,2.457627119,3.77E+32,3.93E+17,3.32E+17,1.66E+17,4.77E+13,1.72E+15,1.10E+15,2.457627119,8.07E+32,2.60E+17,2.16E+17,1.16E+17,3.33E+13,1.27E+15,7.02E+14,2.457627119,5.40E+32,4.33E+17,3.48E+17,1.82E+17,5.24E+13,2.11E+15,9.82E+14,2.457627119,8.98E+32,4.33E+17,3.48E+17,1.82E+17,5.23E+13,1.82E+15,1.26E+15,2.457627119,9.29E+32,5.75E+17,4.64E+17,2.32E+17,6.66E+13,1.97E+15,1.96E+15,2.457627119,1.19E+33,7.79E+17,5.96E+17,2.98E+17,8.57E+13,3.23E+15,2.10E+15,2.457627119,1.61E+33,6.86E+16,6.63E+16,3.32E+16,9.52E+12,2.81E+14,2.81E+14,2.457627119,1.42E+32,2
1.12E+17,1.02E+17,5.11E+16,1.47E+13,4.46E+14,4.19E+14,2.457627119,2.20E+32,1.43E+17,1.33E+17,6.64E+16,1.91E+13,5.66E+14,5.60E+14,2.457627119,3.00E+32,5.26E+17,4.31E+17,2.15E+17,6.19E+13,2.11E+15,1.54E+15,2.457627119,1.11E+33,3.88E+17,3.31E+17,1.66E+17,4.76E+13,1.41E+15,1.40E+15,2.457627119,8.05E+32,1.80E+17,1.66E+17,8.28E+16,2.38E+13,7.02E+14,7.01E+14,2.457627119,3.72E+32,5.26E+17,4.31E+17,2.15E+17,6.19E+13,2.11E+15,1.54E+15,2.457627119,1.09E+33,4.34E+17,3.65E+17,1.82E+17,5.24E+13,2.67E+15,4.20E+14,2.457627119,8.98E+32,6.87E+16,6.64E+16,3.32E+16,9.53E+12,2.81E+14,2.81E+14,2.457627119,1.42E+32,2
7.75E+16,6.97E+16,3.48E+16,1.00E+13,3.08E+14,2.83E+14,2.457627119,1.43E+32,4.82E+17,3.81E+17,1.99E+17,5.72E+13,2.96E+15,6.97E+14,2.457627119,9.92E+32,1.42E+17,1.32E+17,6.62E+16,1.90E+13,5.63E+14,5.60E+14,2.457627119,3.07E+32,1.80E+17,1.66E+17,8.28E+16,2.38E+13,9.83E+14,4.21E+14,2.457627119,3.86E+32,1.05E+17,9.95E+16,4.97E+16,1.43E+13,4.22E+14,4.21E+14,2.457627119,2.17E+32,4.79E+17,3.98E+17,1.99E+17,5.71E+13,2.39E+15,1.26E+15,2.457627119,9.98E+32,5.27E+17,4.31E+17,2.15E+17,6.19E+13,2.11E+15,1.54E+15,2.457627119,1.10E+33,1.04E+17,9.93E+16,4.97E+16,1.43E+13,4.21E+14,4.21E+14,2.457627119,2.16E+32,2
2.25E+17,2.00E+17,9.98E+16,2.87E+13,8.70E+14,8.23E+14,2.457627119,4.56E+32,4.81E+17,3.98E+17,1.99E+17,5.71E+13,2.26E+15,1.11E+15,2.457627119,9.91E+32,1.04E+17,9.93E+16,4.97E+16,1.43E+13,4.21E+14,4.20E+14,2.457627119,2.18E+32,1.80E+17,1.66E+17,8.28E+16,2.38E+13,1.12E+15,5.61E+14,2.457627119,3.86E+32,1.80E+17,1.66E+17,8.28E+16,2.38E+13,1.12E+15,5.61E+14,2.457627119,3.86E+32,3.44E+17,2.98E+17,1.49E+17,4.28E+13,1.97E+15,8.40E+14,2.457627119,7.46E+32,2.19E+17,1.99E+17,9.94E+16,2.85E+13,1.54E+15,4.20E+14,2.457627119,4.60E+32,1.04E+17,9.93E+16,4.97E+16,1.43E+13,4.22E+14,4.20E+14,2.457627119,2.18E+32,2
